AL,14,2018100700,3,OFCL,41,215N,851W,42,0,TS,34,NEQ,108,96,48,48
AL,14,2018100700,3,OFCL,42,217N,851W,42,0,TS,34,NEQ,110,100,50,50
AL,14,2018100700,3,OFCL,43,218N,851W,42,0,TS,34,NEQ,111,103,51,51
AL,14,2018100700,3,OFCL,44,220N,851W,43,0,TS,34,NEQ,113,106,53,53
AL,14,2018100700,3,OFCL,45,222N,851W,43,0,TS,34,NEQ,115,110,55,55
AL,14,2018100700,3,OFCL,46,223N,851W,44,0,TS,34,NEQ,116,113,56,56
AL,14,2018100700,3,OFCL,47,225N,851W,44,0,TS,34,NEQ,118,116,58,58
AL,14,2018100700,3,OFCL,48,227N,852W,45,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,49,228N,853W,45,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,50,230N,854W,45,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,51,232N,855W,46,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,52,233N,856W,46,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,53,235N,857W,47,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,54,237N,858W,47,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,55,238N,858W,47,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,56,240N,859W,48,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,57,241N,860W,48,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,58,243N,860W,49,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,59,244N,861W,49,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,60,246N,862W,50,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,60,256N,867W,50,0,TS,50,NEQ,30,30,0,0
AL,14,2018100700,3,OFCL,61,247N,862W,50,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,61,257N,867W,50,0,TS,50,NEQ,32,32,0,0
AL,14,2018100700,3,OFCL,62,249N,862W,50,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,62,259N,868W,50,0,TS,50,NEQ,35,35,0,0
AL,14,2018100700,3,OFCL,63,251N,863W,51,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,63,260N,868W,51,0,TS,50,NEQ,37,37,0,0
AL,14,2018100700,3,OFCL,64,252N,863W,51,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,64,262N,869W,51,0,TS,50,NEQ,40,40,0,0
AL,14,2018100700,3,OFCL,65,254N,863W,52,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,65,263N,869W,52,0,TS,50,NEQ,42,42,0,0
AL,14,2018100700,3,OFCL,66,256N,864W,52,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,66,265N,869W,52,0,TS,50,NEQ,45,45,0,0
AL,14,2018100700,3,OFCL,67,257N,864W,52,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,67,266N,870W,52,0,TS,50,NEQ,47,47,0,0
AL,14,2018100700,3,OFCL,68,259N,864W,53,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,68,268N,870W,53,0,TS,50,NEQ,50,50,0,0
AL,14,2018100700,3,OFCL,69,261N,864W,53,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,69,269N,870W,53,0,TS,50,NEQ,52,52,0,0
AL,14,2018100700,3,OFCL,70,262N,864W,54,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,70,271N,871W,54,0,TS,50,NEQ,55,55,0,0
AL,14,2018100700,3,OFCL,71,264N,864W,54,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,71,272N,871W,54,0,TS,50,NEQ,57,57,0,0
AL,14,2018100700,3,OFCL,72,266N,865W,55,0,TS,34,NEQ,120,120,60,60
AL,14,2018100700,3,OFCL,72,274N,872W,55,0,TS,50,NEQ,60,60,0,0
AL,14,2018100700,3,OFCL,73,267N,865W,53,0,TS,34,NEQ,115,115,57,57
